K,n,rmse,rmse.mle
3,4096,0.02324120998300971,0.06612187345749677
3,4096,0.023206278152058744,0.07278700495589961
3,4096,0.02316459979042396,0.07012427230300686
3,4096,0.023197673461654376,0.07077841484403977
3,4096,0.023504841462888542,0.06797193944168309
3,4096,0.023209381519460854,0.07077093532891122
3,4096,0.023362092250219218,0.06903110897954975
3,4096,0.023113308752465807,0.06586873904816605
3,4096,0.02304820149711857,0.07186177580690835
3,4096,0.023209784288482492,0.06981136665268363
3,4096,0.023075892167183188,0.06726635834123192
3,4096,0.023444324434722053,0.06889367369524017
3,4096,0.023236268760676186,0.06793895642081701
3,2048,0.03306027963472752,0.0678849232812009
3,2048,0.033722059809771256,0.07167335704095891
3,2048,0.03390982017060947,0.07210699454136463
3,2048,0.03403828812281042,0.07381450399911656
3,2048,0.034217141496179014,0.07683874361632671
3,2048,0.03312139117517574,0.07147119983807297
3,2048,0.0350845987663189,0.07512925701962747
3,2048,0.034391539389734355,0.07510292186641024
3,2048,0.033251932881365506,0.07283071002950861
3,2048,0.033554019955907094,0.06935177183514404
3,2048,0.03440158157792256,0.0682785569983292
3,2048,0.03434718649802493,0.07359183943472657
3,2048,0.03309487240378618,0.06851314221043797
3,2048,0.03336947176865189,0.07047981394064781
3,2048,0.03390008538471872,0.07709963644094348
3,2048,0.03386530385776646,0.07227084483019243
3,2048,0.034078956450691,0.07101258892075563
3,2048,0.032979108767680815,0.0722832327007865
3,2048,0.03354487646818857,0.07049010750262166
3,2048,0.03508239785115345,0.07707957443799558
3,2048,0.03372610969747875,0.07256448469666421
3,2048,0.034066706956343,0.07374678868575973
3,2048,0.033460999194036514,0.0751361032701241
3,2048,0.0338080386773404,0.0755878354678622
3,2048,0.032697075111897206,0.07081704661785619
3,2048,0.03306025307488889,0.06782020691733129
3,2048,0.03361590325177396,0.06973577054460313
3,2048,0.03506281506194403,0.07372540229044106
3,2048,0.03339399513476334,0.07439345639403921
3,2048,0.03347464454385606,0.07339170485189461
3,2048,0.033546239423426556,0.07435031312559201
3,2048,0.032628412655707505,0.07314134552715906
3,2048,0.03354027165952195,0.07842074495815633
3,2048,0.032910633527750935,0.07163836848428627
3,2048,0.033797188095884695,0.07213383378909603
3,2048,0.03323809489978172,0.07151659199309994
3,2048,0.03315958969452382,0.06964901379973158
3,2048,0.03349452481832218,0.07415551334454738
3,2048,0.033731215049240745,0.07441372256640352
3,2048,0.033256594840877306,0.06725937720550361
3,2048,0.033760976812361426,0.07215871032791743
3,2048,0.034110935547173205,0.07767279674232902
3,2048,0.032699861648181304,0.06694285935503307
3,2048,0.03309962596665561,0.07303245285398278
3,2048,0.03359369658712541,0.0720941087687886
3,2048,0.03292566906646869,0.06990212180348708
3,2048,0.03342452722268738,0.07063126281078425
3,2048,0.03404445293358741,0.07953504355256065
3,2048,0.03304313960723812,0.07244596269517758
3,2048,0.03403045997555424,0.06940218951348857
3,1024,0.04941714777189957,0.0854310632259624
3,1024,0.050573707624491135,0.07670997369779727
3,1024,0.04943167084294035,0.08115184799809745
3,1024,0.047967423130989874,0.07696298344737701
3,1024,0.048153208473176425,0.07890435093788307
3,1024,0.04952738639598363,0.07943624437474253
3,1024,0.049721000574846255,0.07591571464421822
3,1024,0.051692354012704625,0.0794618052663937
3,1024,0.04925994532661074,0.07754395299790538
3,1024,0.05063621951983534,0.08405840627321387
3,1024,0.04815240088537809,0.07596909054688865
3,1024,0.047541169383249454,0.07781776888303829
3,1024,0.049145754879310874,0.0844619911745308
3,1024,0.04875073305103988,0.08301486257778244
3,1024,0.04900417525749435,0.084216678524323
3,1024,0.04990373604236996,0.07910588228579972
3,1024,0.049726745769019885,0.07667970544079775
3,1024,0.04882978707812235,0.07772425138083203
3,1024,0.0491137749971725,0.08466461961541741
3,1024,0.04969827545700436,0.080022856677177
3,1024,0.05034088729301834,0.08098646220680215
3,1024,0.05096562486546635,0.09026799754642806
3,1024,0.05027802858784218,0.07743847003647215
3,1024,0.04848417122076677,0.08306955376340854
3,1024,0.04860959608999403,0.0787864209826755
3,1024,0.047832844875486225,0.07770025214688352
3,1024,0.04923957056732204,0.07701972440761294
3,1024,0.04724366692541989,0.08022174859808709
3,1024,0.04763466176180469,0.07296352472321785
3,1024,0.050317220420761234,0.08199219041036764
3,1024,0.05099770587497593,0.08325603223586736
3,1024,0.05038768585802783,0.07262233737389506
3,1024,0.04910844942533369,0.07339089879358614
3,1024,0.051169594790633474,0.07232791895165776
3,1024,0.04725413060456707,0.07702177740372171
3,1024,0.05241143516675319,0.07857814934012279
3,1024,0.04860934919835494,0.070935057486194
3,1024,0.05179146047768635,0.08029595281449027
3,1024,0.04967429239308811,0.07939630600998111
3,1024,0.04771676512037057,0.0777396631002556
3,1024,0.052368228378441115,0.07504663842077289
3,1024,0.050466388446461403,0.0807857558298155
3,1024,0.04922875195074115,0.08232083369274629
3,1024,0.049397022385756856,0.07650443700737544
3,1024,0.05046364034517463,0.08640620072942075
3,1024,0.04922188606469359,0.08314763273285053
3,1024,0.04916468172006902,0.07340631174981739
3,1024,0.048782185850300336,0.08269972003049085
3,1024,0.04953770741810928,0.07859880246511142
3,1024,0.04876839548636961,0.06815463070415845
3,512,0.06763197215097484,0.09431814202714661
3,512,0.07092116086339016,0.08537580386347163
3,512,0.06832890013846207,0.08889686015588857
3,512,0.06652557021110544,0.0821450462113951
3,512,0.0674240955521903,0.08962675468312585
3,512,0.07165626009103787,0.09691505774636498
3,512,0.06865719557710036,0.09131010283939761
3,512,0.06809164282830736,0.08485349992511464
3,512,0.07129543902706564,0.09882779887721997
3,512,0.07257927592768422,0.09010135351186395
3,512,0.06791556151795944,0.09348087409807788
3,512,0.06876545154325844,0.09419055716259461
3,512,0.07035331870536662,0.08355092418092985
3,512,0.06882265472336906,0.08638494573669919
3,512,0.067740365790211865,0.08268886273796208
3,512,0.06955898892931965,0.09811606908188084
3,512,0.06711221211338216,0.09564371141320567
3,512,0.06868319658192597,0.08756079427698416
3,512,0.07371438633328556,0.09672296329039475
3,512,0.07016263638023146,0.10160215448706729
3,512,0.06854383294464886,0.07871437219536269
3,512,0.06978986888893936,0.09121246340875494
3,512,0.06721015934465867,0.09008222439201007
3,512,0.0684400990591755,0.08771130296315008
3,512,0.07125016576042573,0.09430740696900869
3,512,0.06931000524956346,0.08691825083244505
3,512,0.07062580076822333,0.09028602280183574
3,512,0.06783827124953842,0.09719193622412774
3,512,0.06995768661801499,0.08333628484245127
3,512,0.06611631293680043,0.08706849818172352
3,512,0.0704112000656753,0.09213277384336703
3,512,0.0690829780627024,0.08729836334133971
3,512,0.06669258397657307,0.09038681382598703
3,512,0.06810888277024378,0.08862004848498242
3,512,0.06839577706563442,0.0833088425986624
3,512,0.06924076325750723,0.0935151730590877
3,512,0.06938564064795379,0.08883087528753983
3,512,0.06967845589233224,0.08858500792987423
3,512,0.0686200734811347,0.1010495268665955
3,512,0.0689037687547145,0.09094488082309045
3,512,0.06914673656137847,0.08822658794384067
3,512,0.06936213935722421,0.08527866498724058
3,512,0.07187678374701384,0.09716182408198829
3,512,0.06784166074220206,0.08528517084682045
3,512,0.06957386232333367,0.08655385221924551
3,512,0.06829689167749195,0.07857986385977789
3,512,0.06849021242633978,0.09791432472244352
3,512,0.07100864985481989,0.0929529679727116
3,512,0.06599503352472907,0.08988300877714453
3,512,0.07094047445203519,0.0899449103491269
3,256,0.09311901238521575,0.11251284780503441
3,256,0.0925137072561065,0.11275445343880444
3,256,0.09316931439794866,0.09704595296461048
3,256,0.10189592067759613,0.109682212071505
3,256,0.1014283700626226,0.1159383430843933
3,256,0.09325321763896591,0.10881606029728406
3,256,0.09126757202962692,0.11795160298685364
3,256,0.09855496912280282,0.1114581680914638
3,256,0.09161066025467504,0.11266822867589009
3,256,0.09308540746477753,0.11622260120703062
3,256,0.10125731448741945,0.11503569780345635
3,256,0.09876929258664256,0.10407456341782648
3,256,0.09725283928675242,0.11428609560660531
3,256,0.10009130895408008,0.10601042093730302
3,256,0.09789460229033753,0.10770434276925021
3,256,0.09921754820672535,0.10662850663871667
3,256,0.0939782464831773,0.0983433361149205
3,256,0.10242354548862068,0.1133435969992116
3,256,0.09597002396751833,0.1041736986541024
3,256,0.09510632251569769,0.1076395497661243
3,256,0.09723368098343489,0.11407128478406141
3,256,0.09472987140227306,0.10671095576535818
3,256,0.09538350296931311,0.10777109326872147
3,256,0.09701507665075404,0.10446054804588131
3,256,0.09572105485771988,0.1133820840612762
3,256,0.09629322200967712,0.1024968585243394
3,256,0.09392799754367848,0.10334994832969797
3,256,0.09502441595124787,0.10955838265034275
3,256,0.09585870830865212,0.11117484428842239
3,256,0.09205094272071997,0.10304335191346604
3,256,0.09410097301942083,0.10696184791786367
3,256,0.09785999732945765,0.10565197954399957
3,256,0.09490384032198733,0.10026187922720592
3,256,0.09596020258283083,0.11323649901356712
3,256,0.09735833368785063,0.11794056569550757
3,256,0.09558813884721049,0.10777988789017977
3,256,0.10017973654427956,0.1164803642388578
3,256,0.0964350091277842,0.1144925779818123
3,256,0.09542011793569907,0.10298382346749753
3,256,0.09923037598477284,0.10411406313238719
3,256,0.092306665450175,0.10044000774474716
3,256,0.09410026951815165,0.10995776459602653
3,256,0.09850275067684937,0.1189344789332746
3,256,0.09681733808293487,0.11897743111421805
3,256,0.09365259169879961,0.10543377692977042
3,256,0.09346150149548402,0.09882932079389718
3,256,0.10003414312869083,0.12254305073299779
3,256,0.0978885950677894,0.12764245115279724
3,256,0.09820030416432132,0.11672152127142292
3,256,0.09325106759390896,0.11759701485396751
3,128,0.12550101165979585,0.14508912490573103
3,128,0.1350387316392395,0.14216521092061457
3,128,0.12747425552062347,0.13218310802920816
3,128,0.1281881372336569,0.14037294220355984
3,128,0.13520236154870827,0.13883889246868542
3,128,0.12062277361017373,0.14682389740984464
3,128,0.12243826026188183,0.12993314400077224
3,128,0.12652885580279144,0.12745729433077443
3,128,0.12750551965582524,0.13723487497183645
3,128,0.12476931798684765,0.13352781945761158
3,128,0.12256242773653993,0.1540444561404433
3,128,0.13606744524260075,0.14263137248627183
3,128,0.12407631300201527,0.13613553095295364
3,128,0.15837066781622408,0.16479462947287826
3,128,0.13137837920791104,0.13995693101612844
3,128,0.14067479591377505,0.14976777170215932
3,128,0.12340058615504373,0.1428444050712859
3,128,0.1340287574906297,0.1319748675742308
3,128,0.1271681384908295,0.1344483548275001
3,128,0.12319584837078086,0.138240259996466
3,128,0.12511510734815184,0.13285683013197666
3,128,0.12013634033785224,0.13535691428293972
3,128,0.1372010316602007,0.14445659116493398
3,128,0.121718841842975,0.12324998573114682
3,128,0.1270258608375819,0.12843733106701272
3,128,0.1304034681006003,0.12466195814607754
3,128,0.12711711624917532,0.136391954007534
3,128,0.14142647448721823,0.13333838729313716
3,128,0.1282252555226174,0.12552131758060509
3,128,0.12076585621098568,0.14111866651287683
3,128,0.1353951327451405,0.1404341611762921
3,128,0.13505847985213687,0.13393415180483223
3,128,0.13718741235148008,0.14729159392357538
3,128,0.1466129746351984,0.15149531887794293
3,128,0.13632290344487435,0.13864318972314568
3,128,0.12110241310723785,0.12560534198021564
3,128,0.13560583237696222,0.13684590731632265
3,128,0.13354079890652767,0.13496357132359027
3,128,0.11923425638376015,0.12778814859572368
3,128,0.13373505398211866,0.1336741197741763
3,128,0.13619140650835998,0.14217382120725972
3,128,0.14799372859291832,0.1588137626323196
3,128,0.13139433294223746,0.14647516278462303
3,128,0.13239324250369935,0.13514375215100036
3,128,0.1390313756092524,0.14259637574386202
3,128,0.1286306303471539,0.14336574766430452
3,128,0.13316877107165134,0.13170467728829682
3,128,0.12600833605026182,0.1326558290498105
3,128,0.11673290960212163,0.13480304028183193
3,128,0.12558075641865757,0.13824819851108405
2,4096,0.01757379289702008,0.04833133035367636
2,4096,0.01769322291037538,0.049142411349824854
2,4096,0.01731612150359121,0.05235791278857172
2,4096,0.017591678696818172,0.05085973229857609
2,4096,0.017660723410949583,0.05012744368771954
2,4096,0.01750228934217205,0.05639368265011732
2,4096,0.017445351913129962,0.05221209815359508
2,4096,0.017383798257599028,0.04678615406936492
2,4096,0.01771224281756697,0.05124617008616925
2,4096,0.017668254180184924,0.053143119758331865
2,4096,0.01762342930419929,0.051519247945521256
2,4096,0.017654469221008863,0.05442389182214131
2,4096,0.017524387288760452,0.050558536889950455
2,4096,0.017588740825005528,0.05198401785084511
2,4096,0.017829432211298693,0.04803512052300393
2,4096,0.017721587601842406,0.05212999057276454
2,4096,0.017816254730419027,0.05346151147273191
2,4096,0.018057700276743267,0.051522056294632315
2,4096,0.017785512393130976,0.05226287777194106
2,4096,0.017769560306669818,0.05155073857243408
2,4096,0.01760847245390029,0.049959530768687775
